228,0.108192458,0.32490781,0.847615818,0.121367537,0.328047155,0.941311655,0.145639831,0.323779119,1.042199642,0.159655755,0.324078714,1.13598266,0.17366212,0.32362373,1.229659392,0.204411756,0.314757474,1.358475697,0.233757672,0.300251935,1.440375876,0.175384768,0.294295089,1.304178872,0.118680981,0.171294402,1.286839474,0.079156585,0.176099293,0.996621071,0.015529428,0.180851479,0.765901344,0.206895932,0.34282158,1.300001478,0.292593814,0.445016031,1.270723657,0.25315832,0.454788028,0.980619723,0.208141672,0.469897949,0.745994672,0.071652322,0.256854136,0.855212658,0.189189824,0.272421718,0.470591174,0.314887582,0.313824088,0.101252276,0.473762667,0.243022503,0.067154903,0.144768398,0.392976612,0.840323204,0.046987331,0.373271244,0.450373732,-0.108193985,0.395693644,0.090704605,0.011796791,0.281922944,0.026867082
249,0.403532876,0.228952718,0.868022936,0.412166062,0.234074684,0.96215891,0.431210786,0.232824004,1.064244564,0.439970739,0.235752892,1.158618687,0.448532209,0.238121235,1.252920371,0.472156022,0.234324598,1.383477991,0.499309141,0.222812122,1.466600815,0.447924047,0.210668801,1.32812167,0.399962118,0.084156048,1.309642285,0.390941929,0.081734446,1.016858902,0.374871118,0.088952117,0.778129639,0.475553645,0.261585056,1.324605718,0.554519912,0.369609411,1.297331297,0.513291993,0.401550605,1.009078709,0.488028992,0.40116254,0.77103657,0.367259878,0.160709095,0.875220172,0.359854166,0.219935511,0.47717504,0.341632595,0.304007033,0.094376547,0.491113616,0.239730585,0.024086075,0.439834796,0.297209089,0.861131419,0.584912654,0.241173988,0.489917101,0.357295051,0.315915812,0.179224113,0.433390096,0.218250462,0.052386377
271,0.804236926,0.176198567,0.851976299,0.807205323,0.174103202,0.946577317,0.81843294,0.169101796,1.049700614,0.819855695,0.171212383,1.144490382,0.820552896,0.1747366,1.239140196,0.832427347,0.174178874,1.371336875,0.851155324,0.163754195,1.45689342,0.812307296,0.149517925,1.314236882,0.762804671,0.023632511,1.295515134,0.757090869,0.027121266,1.002630858,0.774711638,0.056243094,0.765682354,0.841977102,0.199320375,1.311784429,0.922824918,0.305007519,1.281147733,0.890800049,0.328958914,0.990953494,0.840222705,0.357687898,0.758781708,0.760264397,0.112236531,0.852089573,0.722045183,0.116772075,0.451883543,0.47682877,0.257672426,0.180140357,0.490469663,0.241801284,0.024278936,0.848221619,0.240154799,0.852190086,0.969778699,0.147498269,0.479830483,1.005200559,0.133136744,0.08952787,1.125835597,0.013639732,0.038435439
289,1.109726728,0.104393287,0.865745302,1.112842235,0.104806016,0.960361064,1.124305617,0.099230306,1.063429382,1.126305171,0.099926483,1.15823041,1.127755863,0.100866123,1.252933617,1.139941121,0.094103821,1.384931903,1.160919273,0.079556692,1.469357209,1.11679669,0.07416991,1.32753615,1.046586005,-0.040198719,1.302259699,1.016315634,-0.062835145,1.011779421,0.98044424,-0.063734175,0.775114626,1.152397051,0.119989103,1.32659393,1.247883308,0.214673974,1.302839717,1.250505545,0.218037253,1.009934836,1.246451665,0.201426925,0.771155447,1.067903605,0.039021876,0.867568848,1.229965814,0.008401794,0.50048059,1.300733503,0.058151881,0.118288457,1.437015914,-0.038344832,0.059444239,1.151559052,0.169763996,0.864233942,1.11462165,0.11616299,0.467063241,1.008524955,0.129164029,0.089540806,1.127610623,0.012891616,0.028575521
